id,symbol,name,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,last_updated
arbitrax-ai,arbx,Arbitrax AI,0.00087707,87856,7010,87856,5703.19,0.00089059,0.00087385,-4.163432977917e-06,-0.47246,-242453.78749521065,-73.40188,100000000.0,100000000.0,100000000.0,0.02848272,-96.91545,2025-02-01T02:23:55.458Z,0.00087385,0.53982,2025-07-11T12:32:28.845Z,2025-07-11T13:49:32.579Z
aperture-finance,aptr,Aperture Finance,0.00092684,84361,7054,928066,218829,0.00093346,0.00091067,9.27e-06,1.01013,1171.99,1.40882,90900000.0,1000000000.0,1000000000.0,0.149148,-99.38,2024-06-10T00:50:41.622Z,0.00083405,10.87032,2025-07-05T04:00:55.622Z,2025-07-11T13:53:06.839Z
antitoken,anti,Antitoken,8.015e-05,80151,7126,80151,261.64,8.033e-05,7.459e-05,5.14e-06,6.85362,5140.93,6.85362,999973376.09,999973376.09,999973376.09,0.01260369,-99.36368,2025-05-03T03:25:39.799Z,5.674e-05,41.34361,2025-04-09T12:35:35.705Z,2025-07-11T13:52:54.421Z
amulet-protocol,amu,Amulet Protocol,0.00016985,78035,7165,169739,274.34,0.00094068,0.00016345,6.4e-06,3.91403,-12486.712038118116,-13.79416,459735263.3976407,1000000000.0,1000000000.0,0.078485,-99.78374,2024-05-22T14:40:15.698Z,0.00015061,12.69555,2025-07-06T23:00:21.672Z,2025-07-11T13:52:11.635Z
apes-go-bananas,agb,Apes Go Bananas,8.6744e-11,70881,7313,70881,87.19,8.7177e-11,8.62e-11,-4.32292e-13,-0.49588,9991.14,16.40844,819200000000000.0,819200000000000.0,819200000000000.0,1.9374e-08,-99.55263,2023-05-29T08:39:31.465Z,6.6421e-11,30.48865,2025-06-23T06:53:27.661Z,2025-07-11T13:51:31.753Z
antara-raiders-royals,antt,Antara Token,0.00119595,69645,7336,143515,35233,0.00121767,0.0011707,-3.947406910811e-06,-0.32898,-618.4576254507119,-0.8802,58233240.36688368,120000000.0,120000000.0,0.625249,-99.80874,2024-03-13T07:04:39.109Z,0.00047222,153.23853,2025-05-09T09:40:38.080Z,2025-07-11T13:52:08.888Z
andy-2,andy,Andy,8.68749e-07,65159,7434,65159,385.08,8.76925e-07,8.30942e-07,2.8946e-08,3.44679,2136.36,3.38983,75000000000.0,75000000000.0,100000000000.0,0.00024987,-99.6531,2024-07-01T02:41:54.930Z,1.7373e-07,398.92209,2024-07-06T00:33:03.702Z,2025-07-11T13:53:14.141Z
anime-token,ani,Anime,0.00096769,58763,7569,60094,38412,0.00104373,0.00094231,4.27e-06,0.44354,259.72,0.44395,60724419.8695,62100000.0,69000000.0,0.242617,-99.60118,2021-03-11T12:02:30.096Z,0.00029647,226.37145,2023-12-05T11:05:20.278Z,2025-07-11T13:48:46.961Z
apy-finance,apy,APY.Finance,0.00085556,56869,7594,85556,70.51,0.00086758,0.00080742,4.418e-05,5.44536,2993.25,5.55584,66469950.2369778,100000000.0,100000000.0,7.04,-99.98784,2021-02-13T20:03:47.379Z,0.00051457,66.26601,2025-04-09T01:33:31.078Z,2025-07-11T13:27:01.572Z
andy-3,andy,Andy,5.5e-06,54973,7635,54973,25029,5.59e-06,5e-06,9.3422e-08,1.7288,934.23,1.7288,10000000000.0,10000000000.0,10000000000.0,0.00164248,-99.66511,2024-07-18T14:57:28.598Z,1.06539e-07,5062.95482,2025-02-03T03:46:20.993Z,2025-07-11T13:53:13.734Z
anonium,anon,Anonium,0.00060274,54268,7655,60274,12466.76,0.00084382,0.00046426,-0.000237997661636143,-28.30808,-21458.59716851922,-28.33694,90035000.0,100000000.0,100000000.0,0.00118513,-49.08142,2025-07-09T00:44:45.174Z,0.00032883,83.51343,2025-07-07T21:58:13.173Z,2025-07-11T13:49:43.194Z
anydex,adx,AnyDex,0.00540503,54050,7667,54050,16.68,0.00542009,0.00497616,0.00040091,8.01163,4092.22,8.19131,10000000.0,10000000.0,10000000.0,0.205505,-97.36988,2024-10-12T08:02:49.885Z,0.00483311,11.83338,2025-07-08T21:07:17.962Z,2025-07-11T13:31:34.342Z
ara-token,ara,Ara,7.225e-05,53223,7684,72267,179.76,7.234e-05,6.631e-05,5.93e-06,8.93928,4376.21,8.95898,736482152.3647218,1000000000.0,,0.096114,-99.92481,2021-03-29T12:37:35.434Z,0.0,8.096639331865691e+32,2021-08-08T19:26:16.329Z,2025-07-11T13:52:22.137Z
arbipad,arbi,ArbiPad,8.5e-06,46383,7885,85028,8.63,8.5e-06,3.85e-06,2.4e-06,39.27624,13080.02,39.27625,5455000000.0,10000000000.0,10000000000.0,0.00174926,-99.51392,2023-05-15T17:13:22.771Z,6.79436e-07,1151.44686,2025-06-04T16:20:35.584Z,2025-07-11T13:51:24.407Z
anju,anju,Anju,1.20475e-07,42960,7986,42960,817.18,1.22492e-07,1.09438e-07,7.119e-09,6.28018,2580.87,6.39153,356593089581.61975,356593089581.61975,420690000000.0,2.2e-06,-94.50987,2025-05-04T10:50:23.932Z,4.1348e-08,191.71304,2025-06-09T03:25:37.047Z,2025-07-11T13:49:41.171Z
apes-2,apes,APES,3.873e-05,38376,8147,38376,354.17,3.9e-05,3.559e-05,3.1e-06,8.69428,2870.02,8.08328,995157191.635665,995175247.883983,1000000000.0,0.04117938,-99.90642,2024-08-29T09:40:04.937Z,3.048e-05,26.41929,2025-06-13T02:46:48.083Z,2025-07-11T13:52:59.814Z
arweave,ar,Arweave,6.45,421461546,194,421461546,60215450,6.56,5.7,0.685094,11.88164,43747243,11.5821,65454185.5381511,65454185.5381511,66000000.0,89.24,-92.79375,2021-11-05T04:14:42.689Z,0.298788,2052.1985,2020-01-31T06:47:36.543Z,2025-07-11T13:53:21.596Z
arkham,arkm,Arkham,0.551566,243502562,275,550911278,105996174,0.564471,0.488236,0.056749,11.4688,24357582,11.11483,441999596.0,1000000000.0,1000000000.0,3.98,-86.12655,2024-03-10T00:04:54.733Z,0.287824,91.65101,2023-10-19T02:00:13.308Z,2025-07-11T13:53:21.762Z
astar,astr,Astar,0.02475758,200931742,301,209335777,9977545,0.02485546,0.02241304,0.00217521,9.63233,17595261,9.59725,8132555421.0,8472702180.0,,0.421574,-94.13277,2022-01-17T13:34:36.289Z,0.0208857,18.42879,2025-06-22T20:25:39.895Z,2025-07-11T13:53:21.713Z
astherus-staked-bnb,asbnb,Aster Staked BNB,728.58,195894268,307,195894268,12749.44,734.46,697.12,19.23,2.71149,4786951,2.50485,268865.5090993046,268865.5090993046,,828.99,-12.11059,2025-03-11T23:00:55.795Z,326.84,122.92108,2025-03-05T16:31:21.049Z,2025-07-11T13:53:21.542Z
ardor,ardr,Ardor,0.082131,82003497,560,82003497,4529854,0.082781,0.077435,0.00420622,5.3978,4198348,5.39598,998466231.0,998466231.0,,2.04,-96.0227,2018-01-13T00:00:00.000Z,0.008745,829.43724,2016-12-06T00:00:00.000Z,2025-07-11T13:53:21.544Z
ark,ark,ARK,0.415257,78205610,579,78860015,5274964,0.416482,0.37972,0.03171612,8.26928,5748191,7.9332,188316326.0,189892110.0,,10.22,-95.97882,2018-01-10T00:00:00.000Z,0.0339403,1111.06914,2017-03-22T00:00:00.000Z,2025-07-11T13:53:21.595Z
arcblock,abt,Arcblock,0.723321,71312172,608,134551267,822591,0.728148,0.681067,0.04108991,6.02287,4098261,6.09734,98580000.0,186000000.0,,4.69,-84.58675,2024-05-21T23:22:28.803Z,0.04949826,1361.9506,2020-03-13T02:17:32.390Z,2025-07-11T13:53:21.580Z
astherus-usdf,usdf,Aster USDF,0.998191,58835116,676,58835116,528939,1.0,0.997826,-0.000970356377399062,-0.09712,-229873.73163405806,-0.38919,58951175.38313018,58951175.38313018,,1.005,-0.7205,2025-02-25T07:41:52.096Z,0.990993,0.71022,2025-06-30T03:22:17.490Z,2025-07-11T13:53:22.026Z
astherus-staked-usdf,asusdf,Aster Staked USDF,1.023,29476443,998,29476443,18518.72,1.026,1.021,-0.000577416038301415,-0.05641,-16375.546995114535,-0.05552,28810138.01,28810138.01,,1.028,-0.52318,2025-06-21T21:42:01.775Z,0.990153,3.32813,2025-03-04T02:07:04.776Z,2025-07-11T13:53:21.643Z
arpa,arpa,ARPA,0.02211188,21705768,1166,44199408,23715004,0.02243996,0.02045055,0.00146097,7.07462,1442006,7.11618,982174603.2857143,1999999999.987738,2000000000.0,0.268622,-91.77335,2021-11-03T13:31:39.876Z,0.00339441,551.0297,2020-03-13T02:24:16.336Z,2025-07-11T13:53:21.638Z
assemble-protocol,asm,Assemble AI,0.01426278,21493051,1170,42986102,535745,0.01444006,0.01290667,0.00104159,7.87822,21493051,0.0,1500000000.0,3000000000.0,3000000000.0,0.64514,-97.77931,2021-04-26T03:34:44.859Z,0.0063981,123.91952,2021-01-25T02:28:42.654Z,2025-07-11T13:53:24.787Z
artrade,atr,Artrade,0.01684704,21229028,1179,21294583,1218013,0.01708349,0.01456062,0.0018169,12.08837,2303156,12.16935,1260104055.326622,1263995252.891813,1800000000.0,0.101021,-83.35344,2024-04-03T08:05:54.981Z,0.00103383,1526.62312,2023-11-24T10:34:04.711Z,2025-07-11T13:53:24.239Z
army-3,army,XRP ARMY,0.03203848,18883913,1237,18883913,612185,0.03205642,0.02537355,0.00661182,26.00351,3858044,25.67601,589000000.0,589000000.0,589000000.0,0.190399,-83.16121,2025-01-15T23:05:51.302Z,0.01221514,162.46923,2025-04-07T07:05:16.346Z,2025-07-11T13:53:21.718Z
as-roma-fan-token,asr,AS Roma Fan Token,2.32,17120349,1296,23139517,7930913,2.35,2.17,0.095307,4.2876,682598,4.15262,7395050.0,9995000.0,9995000.0,26.64,-91.28198,2020-12-29T15:38:37.922Z,0.965551,140.5129,2025-04-07T07:05:36.074Z,2025-07-11T13:53:21.680Z
astraai,astra,AstraAI,1.56,15615846,1351,15615846,312236,1.57,1.36,0.19181,14.00132,1924911,14.05975,10000000.0,10000000.0,10000000.0,5.25,-70.36835,2024-03-13T17:41:54.936Z,0.25197,516.99146,2023-11-24T07:34:54.328Z,2025-07-11T13:53:21.534Z
asd,asd,AscendEx,0.01585075,11821752,1522,11821752,1279529,0.01609648,0.01506444,0.00073566,4.86703,532431,4.71624,742983477.862,742983477.862,,3.26,-99.51244,2021-03-27T18:14:42.486Z,0.01194798,32.92007,2022-07-12T04:44:33.749Z,2025-07-11T13:53:21.599Z
aria-premier-launch,apl,Aria Premier Launch,0.945308,10026719,1629,10026719,93264,0.948393,0.919064,0.00556102,0.59176,101773,1.02542,10606832.30065767,10606832.30065767,10947535.0,0.960077,-1.27165,2025-07-05T07:10:54.584Z,0.782058,21.20184,2025-07-01T19:06:10.898Z,2025-07-11T13:53:21.593Z
argentine-football-association-fan-token,arg,Argentine Football Association Fan Token,0.763122,6331220,1955,15257302,4416433,0.765597,0.743566,0.01768938,2.37304,121428,1.95543,8299266.0,20000000.0,,9.19,-91.70424,2022-11-18T14:53:22.470Z,0.424316,79.748,2022-05-12T06:46:47.974Z,2025-07-11T13:53:21.536Z
ar-io-network,ario,AR.IO Network,0.01408084,5575419,2043,14080842,87719,0.0154364,0.01408084,-0.000464057550262785,-3.19052,-183542.58960644063,-3.18708,395957762.375,1000000000.0,1000000000.0,0.04661055,-69.76853,2025-03-19T14:39:20.301Z,0.01097115,28.43738,2025-06-30T05:15:20.917Z,2025-07-11T13:53:21.553Z
arc,arc,Arc,0.00530057,5142044,2116,5274593,72776,0.00537527,0.00443213,0.00071761,15.65819,690896,15.52174,970093392.315025,995100000.0,1000000000.0,0.147396,-96.40746,2024-03-06T23:15:12.808Z,0.00270261,95.93179,2023-08-05T13:58:01.969Z,2025-07-11T13:53:21.492Z
arianee,aria20,Arianee,0.04738098,5079849,2126,9448965,948.13,0.050841,0.04587545,0.0009221,1.98476,54308,1.08064,107521812.73626919,200000000.0,,4.53,-98.9546,2021-03-15T15:19:47.229Z,0.01547,206.0172,2023-12-04T04:34:37.425Z,2025-07-11T13:53:21.497Z
assdaq,assdaq,ASSDAQ,0.00421038,4233681,2288,4233681,473409,0.00440647,0.00357721,0.00048985,13.16623,467483,12.41258,999957779.190682,999957779.190682,1000000000.0,0.00534623,-21.34317,2025-07-10T02:36:25.204Z,0.00357721,17.55471,2025-07-10T16:14:55.433Z,2025-07-11T13:52:57.911Z
argocoin-2,agc,Argocoin,0.03720091,3720091,2401,3720091,14002.37,0.03960678,0.03120785,0.00599306,19.20368,599306,19.20368,100000000.0,100000000.0,100000000.0,0.129729,-71.32405,2025-05-27T04:06:28.119Z,0.01598877,132.66896,2025-04-09T11:32:06.382Z,2025-07-11T13:47:07.794Z
astroport-fi,astro,Astroport,0.00877721,3719168,2402,9656593,17195.02,0.00948809,0.0082829,0.00049395,5.96318,213619,6.09373,423657095.658235,1099999998.0,1100000000.0,0.349783,-97.49024,2024-01-11T10:40:01.011Z,0.0048174,82.22926,2025-05-10T16:11:08.839Z,2025-07-11T13:52:31.728Z
arca,arca,Legend of Arcadia,0.01655839,3699430,2405,16545095,739019,0.01805542,0.01579147,-0.000254401008562458,-1.51314,-107559.52580964565,-2.82532,223596766.0,1000000000.0,1000000000.0,0.089965,-81.61229,2024-11-04T11:06:57.118Z,0.0136963,20.78061,2025-05-20T06:59:09.156Z,2025-07-11T13:52:54.804Z
artyfact,arty,Artyfact,0.15723,3559524,2451,3904770,1920758,0.161625,0.146421,0.0053546,3.52566,112236,3.25578,22660704.64118,24858616.9996,25000000.0,3.2,-95.09061,2023-12-27T04:25:28.633Z,0.119259,31.5534,2025-06-06T02:00:56.985Z,2025-07-11T13:52:18.596Z
astrafer,astrafer,Astrafer,0.01018132,3292654,2522,9041801,36.56,,,,,,,323401652.129,888077888.0,888077888.0,4.88,-99.79127,2022-09-11T19:47:43.631Z,0.00843009,20.77352,2025-05-18T20:45:16.118Z,2025-07-09T04:39:08.748Z
archway,arch,Archway,0.00509455,3231825,2536,5860705,162921,0.00515279,0.00499776,8.12e-06,0.15961,11029.5,0.34245,633672293.6265805,1149124642.101743,,0.277883,-98.16434,2023-12-24T00:00:00.000Z,0.00491012,3.88688,2025-07-08T09:15:09.847Z,2025-07-11T13:52:55.793Z
asia-coin,asia,Asia Coin,0.061714,3085684,2582,6171369,8608.2,0.062024,0.061251,-0.00012714119544819,-0.20559,-2592.4271959182806,-0.08394,50000000.0,100000000.0,100000000.0,1.32,-95.3292,2024-01-31T14:35:17.912Z,0.03091888,99.95591,2025-03-10T21:50:34.640Z,2025-07-11T13:51:28.434Z
arsenal-fan-token,afc,Arsenal Fan Token,0.339714,2986536,2622,13588578,482624,0.340641,0.331898,0.00745722,2.24441,65835,2.25408,8791313.0,40000000.0,40000000.0,8.13,-95.83252,2021-10-27T11:08:38.726Z,0.313293,8.14932,2025-06-22T20:33:37.343Z,2025-07-11T13:51:33.142Z
arcana-token,xar,Arcana Network,0.00522733,2847514,2644,5227328,583045,0.0053623,0.00476104,0.00036654,7.54067,199665,7.54067,544736017.07675,1000000000.0,,1.52,-99.64657,2024-04-03T08:35:09.144Z,0.00234893,128.25018,2025-06-22T14:42:20.340Z,2025-07-11T13:52:01.484Z
ari,ari,ARI,0.00539932,2589691,2756,2589691,48466,0.00542025,0.00538435,-9.448993322806e-06,-0.1747,-4531.5815945765935,-0.17468,479632972.0,479632972.0,479648660.0,0.01001945,-46.11242,2024-11-27T14:08:16.966Z,0.00320034,68.70853,2025-04-06T06:19:08.579Z,2025-07-11T13:51:39.363Z
arcadia,aaa,Arcadia,0.165107,2081419,2992,16503384,252541,0.191747,0.143387,0.02168084,15.11641,270395,14.93051,12612076.835786935,100000000.0,100000000.0,1.045,-84.20826,2025-06-08T23:34:29.141Z,0.03513348,369.74311,2025-06-03T13:50:50.238Z,2025-07-11T13:53:19.157Z
areon-network,area,Areon Network,0.01711583,2004302,3029,4240599,26188,0.01885937,0.01677405,-0.001739799789918738,-9.22695,-223515.1844818371,-10.03292,118161453.0,250000000.0,,0.314827,-94.6154,2023-06-14T16:05:58.867Z,0.00335054,405.95321,2023-01-20T03:59:03.501Z,2025-07-11T13:52:42.171Z
assisterr-ai,asrr,Assisterr AI,0.139958,1964864,3046,13992697,4084582,0.147085,0.13668,-0.000694970076668827,-0.4941,-7878.85178062832,-0.39939,14042021.5738252,99999672.5738252,100000000.0,0.500858,-72.07486,2025-06-03T12:31:32.614Z,0.136209,2.68423,2025-07-09T13:05:48.150Z,2025-07-11T13:52:24.773Z
arkadiko-protocol,diko,Arkadiko,0.02399059,1823964,3141,2399059,46815,0.0243079,0.02308772,0.00088477,3.82922,67268,3.82922,76028332.629172,100000000.0,100000000.0,1.19,-97.98517,2021-12-20T08:28:05.082Z,0.0006,3900.31846,2022-11-08T07:08:37.824Z,2025-07-11T13:47:04.435Z
arbus,arbus,Arbus,0.00319248,1662725,3233,3192484,686995,0.00347508,0.00284484,0.00029279,10.09718,151896,10.0538,520825000.0,1000000000.0,1000000000.0,0.02271455,-85.84676,2025-06-01T21:22:19.397Z,0.00228341,40.79127,2025-06-22T19:56:55.674Z,2025-07-11T13:51:52.153Z
arcadiaos,arcos,ArcadiaOS,0.00166249,1660206,3247,1660206,29743,0.00168788,0.00141311,0.00024088,16.94442,238596,16.78354,1000000000.0,1000000000.0,1000000000.0,0.00237947,-30.1688,2025-05-27T11:49:32.196Z,0.0006661,149.45413,2025-05-26T20:34:00.362Z,2025-07-11T13:53:10.267Z
architex,arcx,Architex,0.132774,1327738,3479,1327738,1.001,,,,,,,10000000.0,10000000.0,10000000.0,11.8,-98.87439,2024-03-28T10:45:47.363Z,0.00099862,13195.71629,2025-04-02T16:40:45.078Z,2025-07-08T20:49:22.417Z
astropepex,apx,AstroPepeX,1.789e-05,1163704,3632,1163704,53707,2.054e-05,1.754e-05,-1.800485308552e-06,-9.14583,-115920.53221035749,-9.05895,65000000000.0,65000000000.0,65000000000.0,0.00036731,-95.12593,2024-11-18T22:53:06.717Z,9.31e-06,92.34715,2023-10-25T02:21:45.554Z,2025-07-11T13:52:01.227Z
ashswap,ash,AshSwap,0.00243617,1010613,3795,2435877,6635.91,0.0024582,0.0023007,0.00011673,5.03252,48532,5.04452,414886808.0,1000000000.0,1000000000.0,0.120014,-97.97193,2022-11-03T10:17:24.167Z,0.0019391,25.52082,2025-06-22T20:25:53.832Z,2025-07-11T13:52:37.664Z
aria,aria,Aria,0.00111953,1002806,3807,1114475,5570.4,0.00112346,0.00102492,7.604e-05,7.28726,61227,6.50263,899719461.024095,999909461.024095,999999989.56,0.00355226,-68.6235,2025-05-23T20:12:42.754Z,0.00013968,697.97658,2025-01-16T03:04:33.320Z,2025-07-11T13:52:14.959Z
as-monaco-fan-token,asm,AS Monaco Fan Token,0.207175,953005,3863,2071750,28049,0.207595,0.179681,0.00902471,4.55447,41510,4.55405,4600000.0,10000000.0,,7.16,-97.09963,2022-05-20T13:33:12.124Z,0.179681,15.53556,2025-07-10T14:25:37.821Z,2025-07-11T13:45:35.530Z
assetmantle,mntl,AssetMantle,0.0004016,927150,3905,931313,22955,0.00042077,0.00036048,3.14e-05,8.48295,72500,8.48295,2308636579.039772,2319003164.752571,6000000000.0,0.831444,-99.9517,2022-05-01T20:48:10.163Z,0.00036048,11.40859,2025-07-10T14:09:36.666Z,2025-07-11T13:51:36.387Z
askjimmy,askj,AskJimmy,0.00220612,920941,3914,2183113,5838872,0.00236564,0.00203981,0.00010452,4.97332,35075,3.95945,421845075.4763641,999994064.9165969,1000000000.0,0.02828179,-92.28081,2025-02-14T21:15:39.652Z,0.00117026,86.55041,2025-06-22T20:27:37.461Z,2025-07-11T13:53:18.682Z
arkeo,arkeo,ARKEO,0.04506968,917845,3923,5453099,2409.87,0.04859509,0.04506899,-0.003525410496994924,-7.25466,-70933.07148171018,-7.17381,20365021.59759535,120992625.0,120992625.0,0.146623,-69.26159,2025-06-02T08:10:51.742Z,0.04506899,0.00153,2025-07-11T13:39:38.251Z,2025-07-11T13:51:41.855Z
artem,artem,Artem,0.00229411,915753,3927,2294137,100860,0.00230361,0.00222484,6.518e-05,2.92443,26069,2.93011,399171200.60308915,1000000000.0,1000000000.0,0.101077,-97.73131,2022-01-11T12:21:04.023Z,0.00101022,126.99223,2023-06-12T08:29:32.776Z,2025-07-11T13:53:26.245Z
asscoin,asscoin,ASSCOIN,0.00089987,892792,3959,892792,258707,0.00089635,0.00076479,0.00013472,17.60683,127241,16.62081,998684160.219433,998684160.219433,1000000000.0,0.00332904,-73.14482,2025-06-18T22:49:14.084Z,0.00027879,220.68288,2025-05-15T21:25:19.696Z,2025-07-11T13:52:13.208Z
arok-vc,arok,AROK.VC,0.00088551,885500,3966,885500,2022.93,0.00089729,0.00084978,3.078e-05,3.60129,28298,3.30115,999985685.409803,999985685.409803,999998424.44,0.03588373,-97.53085,2025-01-04T14:31:15.196Z,0.00039926,121.91612,2025-04-10T16:25:35.453Z,2025-07-11T13:52:50.477Z
astrolescent,astrl,Astrolescent,0.053485,877159,3978,1925471,313.23,0.05349,0.04840076,0.00460105,9.41214,75513,9.41974,16400000.0,36000000.0,36000000.0,0.137317,-61.04622,2024-11-29T22:35:26.871Z,0.01351949,295.65189,2024-09-11T10:36:47.680Z,2025-07-11T13:49:45.367Z
arth,arth,ARTH,1.81,797442,4090,797442,25.98,1.81,1.81,-0.000462676746383117,-0.02552,-278.1999692952959,-0.03487,439908.746,439908.746,,4.49,-59.6437,2024-01-18T06:20:11.521Z,0.108627,1568.7826,2022-12-09T03:15:48.610Z,2025-07-11T13:31:34.606Z
ark-2,ark,ARK,0.00069711,685709,4216,685709,23672,0.00085524,0.00067557,-8.5575944857121e-05,-10.9336,-140313.77815152565,-16.98668,989471466.5877837,989471466.5877837,1000000000.0,0.00085524,-18.81501,2025-07-10T16:44:55.668Z,0.00052154,33.12955,2025-07-09T21:15:03.847Z,2025-07-11T13:52:56.338Z
arkreen-token,akre,Arkreen Token,0.00011451,661254,4338,1145068,195.18,0.00011466,0.00011052,3.08e-06,2.76166,17891.52,2.78094,5774796193.588305,10000000000.0,10000000000.0,0.0114795,-99.00683,2024-03-27T23:30:19.725Z,7.96e-05,43.22861,2025-06-19T04:13:58.428Z,2025-07-11T13:49:24.532Z
aries,aries,Aries,0.00061181,607946,4430,607946,2542.75,0.00063038,0.00058092,2.563e-05,4.3719,21953,3.74625,999683270.956215,999683270.956215,999999999.0,0.0077834,-92.13508,2024-12-16T00:03:21.592Z,0.00023665,158.67853,2025-04-07T06:56:07.286Z,2025-07-11T13:52:46.480Z
asktianai,tian,AskTianAI,0.00112039,604804,4399,1120392,16457.05,0.00135735,0.00105177,-9.4283445831708e-05,-7.76203,-50895.61846299679,-7.76203,539815001.6053016,1000000000.0,1000000000.0,0.00179474,-37.57363,2025-06-04T17:11:36.371Z,0.00014407,677.65375,2025-04-24T05:31:46.052Z,2025-07-11T13:44:28.043Z
aston-villa-fan-token,avl,Aston Villa Fan Token,0.198876,600934,4444,1988756,19035.82,0.201172,0.189676,0.007706,4.03098,23285,4.03098,3021655.0,10000000.0,10000000.0,4.03,-95.06424,2021-11-29T15:07:38.058Z,0.17965,10.70177,2025-07-06T12:58:42.344Z,2025-07-11T13:28:42.832Z
artfi,artfi,ARTFI,0.00411213,537238,4594,4120934,124835,0.00414468,0.0038302,0.00026092,6.77511,36086,7.2007,130368000.0,1000000000.0,1000000000.0,0.03891979,-89.39329,2024-08-22T15:27:11.915Z,0.00322166,28.13625,2025-06-21T23:31:36.863Z,2025-07-11T13:52:05.746Z
ariva,arv,Ariva,7.14e-06,518112,4645,668696,90357,7.15e-06,5.7e-06,1.37e-06,23.80228,99777,23.85106,72553169190.0,93639999939.04,100000000000.0,0.00141842,-99.49669,2021-10-11T15:34:08.772Z,5.45e-06,30.94452,2025-06-22T17:40:10.563Z,2025-07-11T13:53:24.687Z
assimilate,sim,Assimilate,0.00639091,516954,4649,568081,19637.65,0.0064171,0.0054919,0.00086401,15.63273,70014,15.66532,80888887.06088744,88888888.0,88888888.0,0.085241,-92.50066,2025-01-06T18:34:55.148Z,0.00142424,348.83473,2025-04-07T07:34:09.745Z,2025-07-11T13:51:39.503Z
arkefi,rkfi,Arkefi,0.00346428,489388,4730,3464278,14.75,0.0034674,0.00345811,1.09e-06,0.03133,900.0,0.18424,141266864.0002596,1000000000.0,1000000000.0,0.02302091,-84.9516,2025-01-10T22:39:44.039Z,0.00238066,45.51771,2025-04-26T13:11:50.048Z,2025-07-10T15:48:52.896Z
astherus-staked-cake,ascake,Aster Staked CAKE,2.58,474514,4768,474514,644.34,2.62,2.43,0.126796,5.16912,23087,5.11421,183945.1383264465,183945.1383264465,,3.11,-16.93016,2025-02-13T13:45:49.746Z,1.25,106.35271,2025-02-03T03:05:41.524Z,2025-07-11T13:51:47.484Z
aston-martin-cognizant-fan-token,am,Aston Martin Cognizant Fan Token,0.168749,468159,4788,1687493,74698,0.172446,0.162759,0.00589165,3.61767,16090.03,3.5592,2774286.0,10000000.0,,12.06,-98.59737,2021-07-06T10:33:43.080Z,0.00017613,95904.30402,2025-04-14T02:12:48.535Z,2025-07-11T13:51:57.552Z
arcade-2,arc,Arcade,0.0046579,421626,4895,3724215,2885.71,0.00484824,0.00464454,-9.9794008585987e-05,-2.09753,-11402.995754040021,-2.63331,90569627.49250367,800000000.0,800000000.0,0.191231,-97.56391,2024-04-15T11:26:57.611Z,0.00379904,22.62507,2025-07-09T16:11:03.277Z,2025-07-11T13:52:22.389Z
asmatch,asm,AsMatch,0.02330839,420084,4925,2330874,107433,0.02380408,0.02087518,0.00180215,8.37966,37044,9.67094,18022590.5885631,100000000.0,100000000.0,2.7,-99.15282,2025-05-22T04:26:45.604Z,0.00873346,161.76369,2025-06-13T20:09:14.796Z,2025-07-11T13:52:01.727Z
